state_code,county_fips,county_name,latitude,longitude,county_name_normalized,county_name_base,county_name_base_normalized
TN,47093,Knox County,35.992726,-83.937721,knox county,Knox,knox
TN,47095,Lake County,36.333905,-89.485536,lake county,Lake,lake
TN,47097,Lauderdale County,35.762951,-89.627732,lauderdale county,Lauderdale,lauderdale
TN,47099,Lawrence County,35.220476,-87.396546,lawrence county,Lawrence,lawrence
TN,47101,Lewis County,35.523244,-87.496983,lewis county,Lewis,lewis
TN,47103,Lincoln County,35.142784,-86.593403,lincoln county,Lincoln,lincoln
TN,47105,Loudon County,35.735085,-84.314085,loudon county,Loudon,loudon
TN,47107,McMinn County,35.424472,-84.619949,mcminn county,McMinn,mcminn
TN,47109,McNairy County,35.175375,-88.56374,mcnairy county,McNairy,mcnairy
TN,47111,Macon County,36.537757,-86.00096,macon county,Macon,macon
TN,47113,Madison County,35.606056,-88.833424,madison county,Madison,madison
TN,47115,Marion County,35.127565,-85.607429,marion county,Marion,marion
TN,47117,Marshall County,35.468329,-86.765868,marshall county,Marshall,marshall
TN,47119,Maury County,35.615696,-87.077763,maury county,Maury,maury
TN,47121,Meigs County,35.512203,-84.816102,meigs county,Meigs,meigs
TN,47123,Monroe County,35.447818,-84.249705,monroe county,Monroe,monroe
TN,47125,Montgomery County,36.500354,-87.380887,montgomery county,Montgomery,montgomery
TN,47127,Moore County,35.288888,-86.358684,moore county,Moore,moore
TN,47129,Morgan County,36.138697,-84.639262,morgan county,Morgan,morgan
TN,47131,Obion County,36.361892,-89.148078,obion county,Obion,obion
TN,47133,Overton County,36.34485,-85.283076,overton county,Overton,overton
TN,47135,Perry County,35.663752,-87.869326,perry county,Perry,perry
TN,47137,Pickett County,36.559364,-85.075741,pickett county,Pickett,pickett
TN,47139,Polk County,35.109437,-84.541112,polk county,Polk,polk
TN,47141,Putnam County,36.14094,-85.49618,putnam county,Putnam,putnam
TN,47143,Rhea County,35.60059,-84.949548,rhea county,Rhea,rhea
TN,47145,Roane County,35.84725,-84.523929,roane county,Roane,roane
TN,47147,Robertson County,36.524385,-86.872594,robertson county,Robertson,robertson
TN,47149,Rutherford County,35.843369,-86.417213,rutherford county,Rutherford,rutherford
TN,47151,Scott County,36.430592,-84.504091,scott county,Scott,scott
TN,47153,Sequatchie County,35.372336,-85.410082,sequatchie county,Sequatchie,sequatchie
TN,47155,Sevier County,35.787822,-83.5249,sevier county,Sevier,sevier
TN,47157,Shelby County,35.184553,-89.894612,shelby county,Shelby,shelby
TN,47159,Smith County,36.256645,-85.941915,smith county,Smith,smith
TN,47161,Stewart County,36.458464,-87.811889,stewart county,Stewart,stewart
TN,47163,Sullivan County,36.509681,-82.301336,sullivan county,Sullivan,sullivan
TN,47165,Sumner County,36.472423,-86.458405,sumner county,Sumner,sumner
TN,47167,Tipton County,35.498763,-89.747145,tipton county,Tipton,tipton
TN,47169,Trousdale County,36.39303,-86.156691,trousdale county,Trousdale,trousdale
TN,47171,Unicoi County,36.100129,-82.418218,unicoi county,Unicoi,unicoi
TN,47173,Union County,36.28414,-83.836088,union county,Union,union
TN,47175,Van Buren County,35.699234,-85.458409,van buren county,Van Buren,van buren
TN,47177,Warren County,35.67825,-85.777343,warren county,Warren,warren
TN,47179,Washington County,36.295665,-82.495037,washington county,Washington,washington
TN,47181,Wayne County,35.242847,-87.819843,wayne county,Wayne,wayne
TN,47183,Weakley County,36.303596,-88.721194,weakley county,Weakley,weakley
TN,47185,White County,35.927049,-85.455785,white county,White,white
TN,47187,Williamson County,35.894845,-86.897888,williamson county,Williamson,williamson
TN,47189,Wilson County,36.149431,-86.291181,wilson county,Wilson,wilson
TX,48001,Anderson County,31.841261,-95.661727,anderson county,Anderson,anderson
TX,48003,Andrews County,32.312258,-102.640206,andrews county,Andrews,andrews
TX,48005,Angelina County,31.251896,-94.611134,angelina county,Angelina,angelina
TX,48007,Aransas County,28.122621,-96.967501,aransas county,Aransas,aransas
TX,48009,Archer County,33.616305,-98.687267,archer county,Archer,archer
TX,48011,Armstrong County,34.964179,-101.356636,armstrong county,Armstrong,armstrong
TX,48013,Atascosa County,28.891478,-98.535381,atascosa county,Atascosa,atascosa
TX,48015,Austin County,29.891901,-96.27017,austin county,Austin,austin
TX,48017,Bailey County,34.067521,-102.830345,bailey county,Bailey,bailey
TX,48019,Bandera County,29.756389,-99.248285,bandera county,Bandera,bandera
TX,48021,Bastrop County,30.100772,-97.310639,bastrop county,Bastrop,bastrop
TX,48023,Baylor County,33.618802,-99.208189,baylor county,Baylor,baylor
TX,48025,Bee County,28.416077,-97.742586,bee county,Bee,bee
TX,48027,Bell County,31.042734,-97.48126,bell county,Bell,bell
TX,48029,Bexar County,29.448671,-98.520147,bexar county,Bexar,bexar
TX,48031,Blanco County,30.266203,-98.399332,blanco county,Blanco,blanco
TX,48033,Borden County,32.73859,-101.439199,borden county,Borden,borden
TX,48035,Bosque County,31.900819,-97.637641,bosque county,Bosque,bosque
TX,48037,Bowie County,33.446065,-94.422393,bowie county,Bowie,bowie
TX,48039,Brazoria County,29.167817,-95.434647,brazoria county,Brazoria,brazoria
TX,48041,Brazos County,30.656713,-96.302394,brazos county,Brazos,brazos
TX,48043,Brewster County,29.808997,-103.252458,brewster county,Brewster,brewster
TX,48045,Briscoe County,34.525172,-101.205893,briscoe county,Briscoe,briscoe
TX,48047,Brooks County,27.034994,-98.215276,brooks county,Brooks,brooks
TX,48049,Brown County,31.764137,-98.998456,brown county,Brown,brown
TX,48051,Burleson County,30.493487,-96.622091,burleson county,Burleson,burleson
TX,48053,Burnet County,30.78963,-98.201187,burnet county,Burnet,burnet
TX,48055,Caldwell County,29.832399,-97.628141,caldwell county,Caldwell,caldwell
TX,48057,Calhoun County,28.441719,-96.579574,calhoun county,Calhoun,calhoun
TX,48059,Callahan County,32.29315,-99.372249,callahan county,Callahan,callahan
TX,48061,Cameron County,26.102923,-97.478958,cameron county,Cameron,cameron
TX,48063,Camp County,32.974581,-94.979085,camp county,Camp,camp
TX,48065,Carson County,35.405496,-101.355356,carson county,Carson,carson
TX,48067,Cass County,33.083698,-94.357579,cass county,Cass,cass
TX,48069,Castro County,34.533621,-102.258786,castro county,Castro,castro
TX,48071,Chambers County,29.696374,-94.669445,chambers county,Chambers,chambers
TX,48073,Cherokee County,31.843881,-95.156343,cherokee county,Cherokee,cherokee
TX,48075,Childress County,34.524624,-100.208166,childress county,Childress,childress
TX,48077,Clay County,33.785904,-98.212917,clay county,Clay,clay
TX,48079,Cochran County,33.60844,-102.830449,cochran county,Cochran,cochran
TX,48081,Coke County,31.87711,-100.635231,coke county,Coke,coke
TX,48083,Coleman County,31.914205,-99.346622,coleman county,Coleman,coleman
TX,48085,Collin County,33.194494,-96.579428,collin county,Collin,collin
TX,48087,Collingsworth County,34.963358,-100.272135,collingsworth county,Collingsworth,collingsworth
TX,48089,Colorado County,29.596296,-96.508935,colorado county,Colorado,colorado
TX,48091,Comal County,29.812377,-98.258129,comal county,Comal,comal
TX,48093,Comanche County,31.951645,-98.549617,comanche county,Comanche,comanche
TX,48095,Concho County,31.318883,-99.863649,concho county,Concho,concho
TX,48097,Cooke County,33.639196,-97.210343,cooke county,Cooke,cooke
TX,48099,Coryell County,31.391177,-97.798022,coryell county,Coryell,coryell
TX,48101,Cottle County,34.091906,-100.276442,cottle county,Cottle,cottle
TX,48103,Crane County,31.422796,-102.487774,crane county,Crane,crane
TX,48105,Crockett County,30.717532,-101.404211,crockett county,Crockett,crockett
TX,48107,Crosby County,33.609144,-101.29871,crosby county,Crosby,crosby
TX,48109,Culberson County,31.445908,-104.526945,culberson county,Culberson,culberson
TX,48111,Dallam County,36.28637,-102.59402,dallam county,Dallam,dallam
TX,48113,Dallas County,32.766987,-96.778424,dallas county,Dallas,dallas
TX,48115,Dawson County,32.742528,-101.948771,dawson county,Dawson,dawson
TX,48117,Deaf Smith County,34.940766,-102.607564,deaf smith county,Deaf Smith,deaf smith
TX,48119,Delta County,33.385933,-95.67335,delta county,Delta,delta
TX,48121,Denton County,33.205132,-97.12114,denton county,Denton,denton
TX,48123,DeWitt County,29.082346,-97.361654,dewitt county,DeWitt,dewitt
TX,48125,Dickens County,33.615363,-100.787617,dickens county,Dickens,dickens
TX,48127,Dimmit County,28.423587,-99.765871,dimmit county,Dimmit,dimmit
TX,48129,Donley County,34.955036,-100.815846,donley county,Donley,donley
TX,48131,Duval County,27.681123,-98.497393,duval county,Duval,duval
TX,48133,Eastland County,32.324645,-98.83656,eastland county,Eastland,eastland
TX,48135,Ector County,31.865301,-102.542507,ector county,Ector,ector
TX,48137,Edwards County,29.985933,-100.3074,edwards county,Edwards,edwards
TX,48139,Ellis County,32.346878,-96.79694,ellis county,Ellis,ellis
TX,48141,El Paso County,31.766456,-106.24152,el paso county,El Paso,el paso
TX,48143,Erath County,32.236669,-98.220545,erath county,Erath,erath
TX,48145,Falls County,31.25193,-96.934127,falls county,Falls,falls
TX,48147,Fannin County,33.591161,-96.104988,fannin county,Fannin,fannin
TX,48149,Fayette County,29.877886,-96.921231,fayette county,Fayette,fayette
TX,48151,Fisher County,32.740473,-100.40312,fisher county,Fisher,fisher
TX,48153,Floyd County,34.07373,-101.303274,floyd county,Floyd,floyd
TX,48155,Foard County,33.963306,-99.816828,foard county,Foard,foard
TX,48157,Fort Bend County,29.526602,-95.771015,fort bend county,Fort Bend,fort bend
TX,48159,Franklin County,33.175846,-95.219066,franklin county,Franklin,franklin
TX,48161,Freestone County,31.701749,-96.144957,freestone county,Freestone,freestone
TX,48163,Frio County,28.869383,-99.109005,frio county,Frio,frio
TX,48165,Gaines County,32.743942,-102.631561,gaines county,Gaines,gaines
TX,48167,Galveston County,29.233927,-94.888197,galveston county,Galveston,galveston
TX,48169,Garza County,33.183792,-101.301134,garza county,Garza,garza
TX,48171,Gillespie County,30.325093,-98.94185,gillespie county,Gillespie,gillespie
TX,48173,Glasscock County,31.868006,-101.521494,glasscock county,Glasscock,glasscock
TX,48175,Goliad County,28.6607,-97.430415,goliad county,Goliad,goliad
TX,48177,Gonzales County,29.461912,-97.49192,gonzales county,Gonzales,gonzales
TX,48179,Gray County,35.402542,-100.812374,gray county,Gray,gray
TX,48181,Grayson County,33.624548,-96.675777,grayson county,Grayson,grayson
TX,48183,Gregg County,32.486401,-94.816277,gregg county,Gregg,gregg
TX,48185,Grimes County,30.543231,-95.988082,grimes county,Grimes,grimes
TX,48187,Guadalupe County,29.582671,-97.948995,guadalupe county,Guadalupe,guadalupe
TX,48189,Hale County,34.068436,-101.822888,hale county,Hale,hale
TX,48191,Hall County,34.453189,-100.576343,hall county,Hall,hall
TX,48193,Hamilton County,31.707342,-98.111756,hamilton county,Hamilton,hamilton
TX,48195,Hansford County,36.272847,-101.35693,hansford county,Hansford,hansford
TX,48197,Hardeman County,34.289904,-99.745697,hardeman county,Hardeman,hardeman
TX,48199,Hardin County,30.329648,-94.393178,hardin county,Hardin,hardin
TX,48201,Harris County,29.857273,-95.393037,harris county,Harris,harris
TX,48203,Harrison County,32.547991,-94.374434,harrison county,Harrison,harrison
TX,48205,Hartley County,35.840244,-102.610047,hartley county,Hartley,hartley
TX,48207,Haskell County,33.175964,-99.730774,haskell county,Haskell,haskell
TX,48209,Hays County,30.061225,-98.029267,hays county,Hays,hays
TX,48211,Hemphill County,35.815956,-100.27921,hemphill county,Hemphill,hemphill
TX,48213,Henderson County,32.211633,-95.853418,henderson county,Henderson,henderson
TX,48215,Hidalgo County,26.396384,-98.18099,hidalgo county,Hidalgo,hidalgo
TX,48217,Hill County,31.982641,-97.130632,hill county,Hill,hill
TX,48219,Hockley County,33.605932,-102.343398,hockley county,Hockley,hockley
TX,48221,Hood County,32.430149,-97.831677,hood county,Hood,hood
TX,48223,Hopkins County,33.148967,-95.565434,hopkins county,Hopkins,hopkins
TX,48225,Houston County,31.323036,-95.4216,houston county,Houston,houston
TX,48227,Howard County,32.30343,-101.438721,howard county,Howard,howard
TX,48229,Hudspeth County,31.450868,-105.377549,hudspeth county,Hudspeth,hudspeth
TX,48231,Hunt County,33.123308,-96.08423,hunt county,Hunt,hunt
TX,48233,Hutchinson County,35.837047,-101.362746,hutchinson county,Hutchinson,hutchinson
TX,48235,Irion County,31.303424,-100.981304,irion county,Irion,irion
TX,48237,Jack County,33.23216,-98.171177,jack county,Jack,jack
TX,48239,Jackson County,28.959802,-96.58908,jackson county,Jackson,jackson
TX,48241,Jasper County,30.752932,-94.022294,jasper county,Jasper,jasper
TX,48243,Jeff Davis County,30.625357,-104.191873,jeff davis county,Jeff Davis,jeff davis
TX,48245,Jefferson County,29.854,-94.149331,jefferson county,Jefferson,jefferson
TX,48247,Jim Hogg County,27.053231,-98.747572,jim hogg county,Jim Hogg,jim hogg
TX,48249,Jim Wells County,27.733516,-98.090814,jim wells county,Jim Wells,jim wells
TX,48251,Johnson County,32.379654,-97.364906,johnson county,Johnson,johnson
TX,48253,Jones County,32.743709,-99.87443,jones county,Jones,jones
TX,48255,Karnes County,28.908996,-97.852205,karnes county,Karnes,karnes
TX,48257,Kaufman County,32.598944,-96.288377,kaufman county,Kaufman,kaufman
TX,48259,Kendall County,29.943525,-98.709269,kendall county,Kendall,kendall
TX,48261,Kenedy County,26.890213,-97.591143,kenedy county,Kenedy,kenedy
TX,48263,Kent County,33.18478,-100.76972,kent county,Kent,kent
TX,48265,Kerr County,30.059953,-99.353339,kerr county,Kerr,kerr
TX,48267,Kimble County,30.479472,-99.746396,kimble county,Kimble,kimble
TX,48269,King County,33.614268,-100.245345,king county,King,king
TX,48271,Kinney County,29.347086,-100.4177,kinney county,Kinney,kinney
TX,48273,Kleberg County,27.438735,-97.66062,kleberg county,Kleberg,kleberg
TX,48275,Knox County,33.61189,-99.730356,knox county,Knox,knox
TX,48277,Lamar County,33.667263,-95.570348,lamar county,Lamar,lamar
TX,48279,Lamb County,34.068861,-102.348018,lamb county,Lamb,lamb
TX,48281,Lampasas County,31.196731,-98.240889,lampasas county,Lampasas,lampasas
TX,48283,La Salle County,28.351098,-99.096774,la salle county,La Salle,la salle
TX,48285,Lavaca County,29.382578,-96.923633,lavaca county,Lavaca,lavaca
TX,48287,Lee County,30.321498,-96.976823,lee county,Lee,lee
TX,48289,Leon County,31.300493,-95.995622,leon county,Leon,leon
TX,48291,Liberty County,30.158508,-94.844061,liberty county,Liberty,liberty
TX,48293,Limestone County,31.547543,-96.593623,limestone county,Limestone,limestone
TX,48295,Lipscomb County,36.2802,-100.272683,lipscomb county,Lipscomb,lipscomb
TX,48297,Live Oak County,28.351535,-98.126961,live oak county,Live Oak,live oak
TX,48299,Llano County,30.707584,-98.68469,llano county,Llano,llano
TX,48301,Loving County,31.844936,-103.561229,loving county,Loving,loving
TX,48303,Lubbock County,33.611469,-101.819944,lubbock county,Lubbock,lubbock
TX,48305,Lynn County,33.178412,-101.818493,lynn county,Lynn,lynn
TX,48307,McCulloch County,31.205477,-99.359856,mcculloch county,McCulloch,mcculloch
TX,48309,McLennan County,31.549596,-97.201511,mclennan county,McLennan,mclennan
TX,48311,McMullen County,28.384922,-98.578853,mcmullen county,McMullen,mcmullen
TX,48313,Madison County,30.966878,-95.930372,madison county,Madison,madison
TX,48315,Marion County,32.798182,-94.356853,marion county,Marion,marion
TX,48317,Martin County,32.30983,-101.961836,martin county,Martin,martin
TX,48319,Mason County,30.703916,-99.237302,mason county,Mason,mason
TX,48321,Matagorda County,28.77476,-96.001532,matagorda county,Matagorda,matagorda
TX,48323,Maverick County,28.729787,-100.316678,maverick county,Maverick,maverick
TX,48325,Medina County,29.353661,-99.111085,medina county,Medina,medina
TX,48327,Menard County,30.885268,-99.858861,menard county,Menard,menard
TX,48329,Midland County,31.814269,-102.002454,midland county,Midland,midland
TX,48331,Milam County,30.791242,-96.984395,milam county,Milam,milam
TX,48333,Mills County,31.494888,-98.594623,mills county,Mills,mills
TX,48335,Mitchell County,32.304117,-100.924392,mitchell county,Mitchell,mitchell
TX,48337,Montague County,33.678356,-97.725014,montague county,Montague,montague
TX,48339,Montgomery County,30.298801,-95.50295,montgomery county,Montgomery,montgomery
TX,48341,Moore County,35.835676,-101.890502,moore county,Moore,moore
TX,48343,Morris County,33.116466,-94.731265,morris county,Morris,morris
TX,48345,Motley County,34.057899,-100.793152,motley county,Motley,motley
TX,48347,Nacogdoches County,31.62056,-94.62025,nacogdoches county,Nacogdoches,nacogdoches
TX,48349,Navarro County,32.048448,-96.476909,navarro county,Navarro,navarro
TX,48351,Newton County,30.786718,-93.73925,newton county,Newton,newton
TX,48353,Nolan County,32.312338,-100.418108,nolan county,Nolan,nolan
TX,48355,Nueces County,27.740032,-97.516214,nueces county,Nueces,nueces
TX,48357,Ochiltree County,36.278744,-100.815864,ochiltree county,Ochiltree,ochiltree
TX,48359,Oldham County,35.401921,-102.59762,oldham county,Oldham,oldham
TX,48361,Orange County,30.122323,-93.8941,orange county,Orange,orange
TX,48363,Palo Pinto County,32.752204,-98.317967,palo pinto county,Palo Pinto,palo pinto
TX,48365,Panola County,32.163978,-94.305156,panola county,Panola,panola
TX,48367,Parker County,32.777096,-97.805905,parker county,Parker,parker
TX,48369,Parmer County,34.532163,-102.784853,parmer county,Parmer,parmer
TX,48371,Pecos County,30.773298,-102.718153,pecos county,Pecos,pecos
TX,48373,Polk County,30.784553,-94.837338,polk county,Polk,polk
TX,48375,Potter County,35.398675,-101.893804,potter county,Potter,potter
TX,48377,Presidio County,30.005891,-104.261619,presidio county,Presidio,presidio
TX,48379,Rains County,32.870457,-95.795613,rains county,Rains,rains
TX,48381,Randall County,34.962529,-101.895547,randall county,Randall,randall
TX,48383,Reagan County,31.375191,-101.514395,reagan county,Reagan,reagan
TX,48385,Real County,29.830097,-99.812549,real county,Real,real
TX,48387,Red River County,33.619625,-95.048429,red river county,Red River,red river
TX,48389,Reeves County,31.308366,-103.712706,reeves county,Reeves,reeves
TX,48391,Refugio County,28.322116,-97.162472,refugio county,Refugio,refugio
TX,48393,Roberts County,35.838596,-100.836682,roberts county,Roberts,roberts
TX,48395,Robertson County,31.025481,-96.514941,robertson county,Robertson,robertson
TX,48397,Rockwall County,32.899886,-96.41205,rockwall county,Rockwall,rockwall
TX,48399,Runnels County,31.845119,-99.982715,runnels county,Runnels,runnels
TX,48401,Rusk County,32.109423,-94.756382,rusk county,Rusk,rusk
TX,48403,Sabine County,31.3433,-93.851913,sabine county,Sabine,sabine
TX,48405,San Augustine County,31.382449,-94.16318,san augustine county,San Augustine,san augustine
TX,48407,San Jacinto County,30.574388,-95.163136,san jacinto county,San Jacinto,san jacinto
TX,48409,San Patricio County,28.011794,-97.517157,san patricio county,San Patricio,san patricio
TX,48411,San Saba County,31.155138,-98.819292,san saba county,San Saba,san saba
TX,48413,Schleicher County,30.896233,-100.527216,schleicher county,Schleicher,schleicher
TX,48415,Scurry County,32.744353,-100.913346,scurry county,Scurry,scurry
TX,48417,Shackelford County,32.74382,-99.347005,shackelford county,Shackelford,shackelford
TX,48419,Shelby County,31.790139,-94.142579,shelby county,Shelby,shelby
TX,48421,Sherman County,36.278593,-101.899265,sherman county,Sherman,sherman
TX,48423,Smith County,32.375105,-95.268939,smith county,Smith,smith
TX,48425,Somervell County,32.218071,-97.769217,somervell county,Somervell,somervell
TX,48427,Starr County,26.530903,-98.740235,starr county,Starr,starr
TX,48429,Stephens County,32.738052,-98.839344,stephens county,Stephens,stephens
TX,48431,Sterling County,31.835773,-101.054911,sterling county,Sterling,sterling
TX,48433,Stonewall County,33.17958,-100.253807,stonewall county,Stonewall,stonewall
TX,48435,Sutton County,30.522185,-100.513359,sutton county,Sutton,sutton
TX,48437,Swisher County,34.526319,-101.743865,swisher county,Swisher,swisher
TX,48439,Tarrant County,32.772119,-97.291224,tarrant county,Tarrant,tarrant
TX,48441,Taylor County,32.297126,-99.89043,taylor county,Taylor,taylor
TX,48443,Terrell County,30.232343,-102.072513,terrell county,Terrell,terrell
TX,48445,Terry County,33.171229,-102.339284,terry county,Terry,terry
TX,48447,Throckmorton County,33.170695,-99.205796,throckmorton county,Throckmorton,throckmorton
TX,48449,Titus County,33.214599,-94.966783,titus county,Titus,titus
TX,48451,Tom Green County,31.398295,-100.46385,tom green county,Tom Green,tom green
TX,48453,Travis County,30.239513,-97.69127,travis county,Travis,travis
TX,48455,Trinity County,31.096675,-95.151687,trinity county,Trinity,trinity
TX,48457,Tyler County,30.769295,-94.375656,tyler county,Tyler,tyler
TX,48459,Upshur County,32.735349,-94.941184,upshur county,Upshur,upshur
TX,48461,Upton County,31.353816,-102.041546,upton county,Upton,upton
TX,48463,Uvalde County,29.350308,-99.768427,uvalde county,Uvalde,uvalde
TX,48465,Val Verde County,29.875285,-101.143324,val verde county,Val Verde,val verde
TX,48467,Van Zandt County,32.558787,-95.836906,van zandt county,Van Zandt,van zandt
TX,48469,Victoria County,28.79637,-96.971198,victoria county,Victoria,victoria
TX,48471,Walker County,30.743163,-95.569825,walker county,Walker,walker
TX,48473,Waller County,30.01359,-95.982149,waller county,Waller,waller
TX,48475,Ward County,31.513069,-103.105113,ward county,Ward,ward
TX,48477,Washington County,30.215075,-96.410272,washington county,Washington,washington
TX,48479,Webb County,27.760799,-99.340752,webb county,Webb,webb
TX,48481,Wharton County,29.27848,-96.229674,wharton county,Wharton,wharton
TX,48483,Wheeler County,35.392597,-100.253105,wheeler county,Wheeler,wheeler
TX,48485,Wichita County,33.988212,-98.70801,wichita county,Wichita,wichita
TX,48487,Wilbarger County,34.08492,-99.24244,wilbarger county,Wilbarger,wilbarger
TX,48489,Willacy County,26.481861,-97.594731,willacy county,Willacy,willacy
TX,48491,Williamson County,30.649082,-97.605065,williamson county,Williamson,williamson
TX,48493,Wilson County,29.173883,-98.086734,wilson county,Wilson,wilson
TX,48495,Winkler County,31.832862,-103.054925,winkler county,Winkler,winkler
TX,48497,Wise County,33.219346,-97.652986,wise county,Wise,wise
TX,48499,Wood County,32.783588,-95.382166,wood county,Wood,wood
TX,48501,Yoakum County,33.162339,-102.832241,yoakum county,Yoakum,yoakum
TX,48503,Young County,33.158778,-98.67839,young county,Young,young
TX,48505,Zapata County,26.996981,-99.182603,zapata county,Zapata,zapata
TX,48507,Zavala County,28.864652,-99.75983,zavala county,Zavala,zavala
UT,49001,Beaver County,38.357535,-113.238948,beaver county,Beaver,beaver
UT,49003,Box Elder County,41.622623,-113.060252,box elder county,Box Elder,box elder
UT,49005,Cache County,41.734118,-111.745394,cache county,Cache,cache
UT,49007,Carbon County,39.673284,-110.588484,carbon county,Carbon,carbon
UT,49009,Daggett County,40.890099,-109.505785,daggett county,Daggett,daggett
UT,49011,Davis County,41.037559,-112.201943,davis county,Davis,davis
UT,49013,Duchesne County,40.289393,-110.429584,duchesne county,Duchesne,duchesne
UT,49015,Emery County,39.009025,-110.7211,emery county,Emery,emery
UT,49017,Garfield County,37.831663,-111.450907,garfield county,Garfield,garfield
UT,49019,Grand County,38.974326,-109.57345,grand county,Grand,grand
UT,49021,Iron County,37.909304,-113.30674,iron county,Iron,iron
UT,49023,Juab County,39.71412,-112.790471,juab county,Juab,juab
UT,49025,Kane County,37.275089,-111.815329,kane county,Kane,kane
UT,49027,Millard County,38.956744,-113.133092,millard county,Millard,millard
UT,49029,Morgan County,41.091027,-111.577885,morgan county,Morgan,morgan
UT,49031,Piute County,38.335881,-112.129375,piute county,Piute,piute
UT,49033,Rich County,41.627598,-111.240227,rich county,Rich,rich
UT,49035,Salt Lake County,40.667883,-111.92424,salt lake county,Salt Lake,salt lake
UT,49037,San Juan County,37.602633,-109.791574,san juan county,San Juan,san juan
UT,49039,Sanpete County,39.373426,-111.576933,sanpete county,Sanpete,sanpete
UT,49041,Sevier County,38.746824,-111.81193,sevier county,Sevier,sevier
UT,49043,Summit County,40.87206,-110.968486,summit county,Summit,summit
UT,49045,Tooele County,40.467753,-113.123979,tooele county,Tooele,tooele
UT,49047,Uintah County,40.125887,-109.517748,uintah county,Uintah,uintah
UT,49049,Utah County,40.120418,-111.668563,utah county,Utah,utah
UT,49051,Wasatch County,40.334884,-111.161568,wasatch county,Wasatch,wasatch
UT,49053,Washington County,37.262531,-113.4878,washington county,Washington,washington
UT,49055,Wayne County,38.259856,-110.990872,wayne county,Wayne,wayne
UT,49057,Weber County,41.270325,-111.876883,weber county,Weber,weber
VT,50001,Addison County,44.031248,-73.141581,addison county,Addison,addison
VT,50003,Bennington County,43.035328,-73.111496,bennington county,Bennington,bennington
VT,50005,Caledonia County,44.468791,-72.112168,caledonia county,Caledonia,caledonia
VT,50007,Chittenden County,44.463329,-73.06941,chittenden county,Chittenden,chittenden
VT,50009,Essex County,44.724021,-71.732736,essex county,Essex,essex
VT,50011,Franklin County,44.858964,-72.909402,franklin county,Franklin,franklin
VT,50013,Grand Isle County,44.801787,-73.300759,grand isle county,Grand Isle,grand isle
VT,50015,Lamoille County,44.611192,-72.632659,lamoille county,Lamoille,lamoille
VT,50017,Orange County,44.003373,-72.369579,orange county,Orange,orange
VT,50019,Orleans County,44.828442,-72.25163,orleans county,Orleans,orleans
VT,50021,Rutland County,43.612399,-73.060304,rutland county,Rutland,rutland
VT,50023,Washington County,44.274969,-72.609444,washington county,Washington,washington
VT,50025,Windham County,42.995304,-72.721877,windham county,Windham,windham
VT,50027,Windsor County,43.572448,-72.598813,windsor county,Windsor,windsor
VA,51001,Accomack County,37.765944,-75.757807,accomack county,Accomack,accomack
VA,51003,Albemarle County,38.024184,-78.553506,albemarle county,Albemarle,albemarle
VA,51005,Alleghany County,37.787905,-80.008669,alleghany county,Alleghany,alleghany
VA,51007,Amelia County,37.331927,-77.977462,amelia county,Amelia,amelia
VA,51009,Amherst County,37.629301,-79.154756,amherst county,Amherst,amherst
VA,51011,Appomattox County,37.370725,-78.81094,appomattox county,Appomattox,appomattox
VA,51013,Arlington County,38.878337,-77.100703,arlington county,Arlington,arlington
VA,51015,Augusta County,38.17259,-79.140975,augusta county,Augusta,augusta
VA,51017,Bath County,38.068368,-79.731203,bath county,Bath,bath
VA,51019,Bedford County,37.312257,-79.527223,bedford county,Bedford,bedford
VA,51021,Bland County,37.130612,-81.125853,bland county,Bland,bland
VA,51023,Botetourt County,37.565482,-79.797546,botetourt county,Botetourt,botetourt
VA,51025,Brunswick County,36.764204,-77.861483,brunswick county,Brunswick,brunswick
VA,51027,Buchanan County,37.26812,-82.038151,buchanan county,Buchanan,buchanan
VA,51029,Buckingham County,37.573928,-78.529169,buckingham county,Buckingham,buckingham
VA,51031,Campbell County,37.210152,-79.095428,campbell county,Campbell,campbell
VA,51033,Caroline County,38.028033,-77.353736,caroline county,Caroline,caroline
VA,51035,Carroll County,36.731963,-80.727831,carroll county,Carroll,carroll
VA,51036,Charles City County,37.361054,-77.05417,charles city county,Charles City,charles city
VA,51037,Charlotte County,37.009042,-78.658568,charlotte county,Charlotte,charlotte
VA,51041,Chesterfield County,37.378434,-77.585847,chesterfield county,Chesterfield,chesterfield
VA,51043,Clarke County,39.115307,-77.990748,clarke county,Clarke,clarke
VA,51045,Craig County,37.473603,-80.231051,craig county,Craig,craig
VA,51047,Culpeper County,38.48593,-77.956476,culpeper county,Culpeper,culpeper
VA,51049,Cumberland County,37.520189,-78.252836,cumberland county,Cumberland,cumberland
VA,51051,Dickenson County,37.136701,-82.34922,dickenson county,Dickenson,dickenson
VA,51053,Dinwiddie County,37.073498,-77.635492,dinwiddie county,Dinwiddie,dinwiddie
VA,51057,Essex County,37.936389,-76.933747,essex county,Essex,essex
VA,51059,Fairfax County,38.82952,-77.273252,fairfax county,Fairfax,fairfax
VA,51061,Fauquier County,38.744096,-77.8215,fauquier county,Fauquier,fauquier
VA,51063,Floyd County,36.931433,-80.350266,floyd county,Floyd,floyd
VA,51065,Fluvanna County,37.830584,-78.283494,fluvanna county,Fluvanna,fluvanna
