cbsa_code,cbsa_name,cbsa_type,latitude,longitude,principal_city,states,is_metro,cbsa_name_normalized
43500,"Silver City, NM Micro Area",2,32.732087,-108.381504,Silver City,NM,False,"silver city, nm micro area"
44500,"Stephenville, TX Micro Area",2,32.236669,-98.220545,Stephenville,TX,False,"stephenville, tx micro area"
45500,"Texarkana, TX-AR Metro Area",1,33.478373,-94.207162,Texarkana,TX-AR,True,"texarkana, tx-ar metro area"
12520,"Baker City, OR Micro Area",2,44.703427,-117.691933,Baker City,OR,False,"baker city, or micro area"
45520,"The Dalles, OR Micro Area",2,45.164536,-121.165069,The Dalles,OR,False,"the dalles, or micro area"
46520,"Urban Honolulu, HI Metro Area",1,21.461365,-158.201974,Urban Honolulu,HI,True,"urban honolulu, hi metro area"
12540,"Bakersfield-Delano, CA Metro Area",1,35.346629,-118.729506,Bakersfield-Delano,CA,True,"bakersfield-delano, ca metro area"
13540,"Bennington, VT Micro Area",2,43.035328,-73.111496,Bennington,VT,False,"bennington, vt micro area"
20540,"Dyersburg, TN Micro Area",2,36.054196,-89.398306,Dyersburg,TN,False,"dyersburg, tn micro area"
21540,"Escanaba, MI Micro Area",2,45.805229,-86.901938,Escanaba,MI,False,"escanaba, mi micro area"
22540,"Fond du Lac, WI Metro Area",1,43.754722,-88.493284,Fond du Lac,WI,True,"fond du lac, wi metro area"
27540,"Jasper, IN Micro Area",2,38.373344,-86.873385,Jasper,IN,False,"jasper, in micro area"
28540,"Ketchikan, AK Micro Area",2,55.449938,-131.106685,Ketchikan,AK,False,"ketchikan, ak micro area"
29540,"Lancaster, PA Metro Area",1,40.041992,-76.250198,Lancaster,PA,True,"lancaster, pa metro area"
33540,"Missoula, MT Metro Area",1,47.069545,-114.262668,Missoula,MT,True,"missoula, mt metro area"
32540,"McAlester, OK Micro Area",2,34.92554,-95.74813,McAlester,OK,False,"mcalester, ok micro area"
37540,"Paris, TN Micro Area",2,36.325295,-88.300288,Paris,TN,False,"paris, tn micro area"
38540,"Pocatello, ID Metro Area",1,42.692921,-112.228982,Pocatello,ID,True,"pocatello, id metro area"
40540,"Rock Springs, WY Micro Area",2,41.660328,-108.875677,Rock Springs,WY,False,"rock springs, wy micro area"
42540,"Scranton--Wilkes-Barre, PA Metro Area",1,41.322881,-75.898188,Scranton--Wilkes-Barre,PA,True,"scranton--wilkes-barre, pa metro area"
44540,"Sterling, CO Micro Area",2,40.728091,-103.090464,Sterling,CO,False,"sterling, co micro area"
46540,"Utica-Rome, NY Metro Area",1,43.33228,-75.173189,Utica-Rome,NY,True,"utica-rome, ny metro area"
48540,"Wheeling, WV-OH Metro Area",1,39.977687,-80.854826,Wheeling,WV-OH,True,"wheeling, wv-oh metro area"
14580,"Bozeman, MT Metro Area",1,45.518054,-111.163921,Bozeman,MT,True,"bozeman, mt metro area"
15580,"Butte-Silver Bow, MT Micro Area",2,45.896232,-112.660071,Butte-Silver Bow,MT,False,"butte-silver bow, mt micro area"
17580,"Clovis, NM Micro Area",2,34.221551,-103.431242,Clovis,NM,False,"clovis, nm micro area"
19580,"Defiance, OH Micro Area",2,41.321679,-84.486433,Defiance,OH,False,"defiance, oh micro area"
20580,"Eagle Pass, TX Metro Area",1,28.729787,-100.316678,Eagle Pass,TX,True,"eagle pass, tx metro area"
22580,"Forest City, NC Micro Area",2,35.402747,-81.919582,Forest City,NC,False,"forest city, nc micro area"
25580,"Hastings, NE Micro Area",2,40.404569,-98.349062,Hastings,NE,False,"hastings, ne micro area"
30580,"Liberal, KS Micro Area",2,37.18096,-100.855257,Liberal,KS,False,"liberal, ks micro area"
33580,"Mitchell, SD Micro Area",2,43.826091,-98.021652,Mitchell,SD,False,"mitchell, sd micro area"
31580,"Madisonville, KY Micro Area",2,37.31107,-87.542196,Madisonville,KY,False,"madisonville, ky micro area"
36580,"Oneonta, NY Micro Area",2,42.629776,-75.028841,Oneonta,NY,False,"oneonta, ny micro area"
37580,"Paris, TX Micro Area",2,33.646445,-95.295089,Paris,TX,False,"paris, tx micro area"
42580,"Seaford, DE Micro Area",2,38.673227,-75.337024,Seaford,DE,False,"seaford, de micro area"
11620,"Ardmore, OK Micro Area",2,34.251848,-97.287927,Ardmore,OK,False,"ardmore, ok micro area"
14620,"Bradford, PA Micro Area",2,41.81459,-78.572463,Bradford,PA,False,"bradford, pa micro area"
12620,"Bangor, ME Metro Area",1,45.409284,-68.666616,Bangor,ME,True,"bangor, me metro area"
15620,"Cadillac, MI Micro Area",2,44.328738,-85.326429,Cadillac,MI,False,"cadillac, mi micro area"
19620,"Del Rio, TX Micro Area",2,29.875285,-101.143324,Del Rio,TX,False,"del rio, tx micro area"
32620,"McComb, MS Micro Area",2,31.147972,-90.250227,McComb,MS,False,"mccomb, ms micro area"
31620,"Magnolia, AR Micro Area",2,33.223038,-93.232843,Magnolia,AR,False,"magnolia, ar micro area"
38620,"Ponca City, OK Micro Area",2,36.814885,-97.143862,Ponca City,OK,False,"ponca city, ok micro area"
40620,"Rolla, MO Micro Area",2,37.866326,-91.790349,Rolla,MO,False,"rolla, mo micro area"
43620,"Sioux Falls, SD-MN Metro Area",1,43.525658,-96.875416,Sioux Falls,SD-MN,True,"sioux falls, sd-mn metro area"
45620,"Thomasville, GA Micro Area",2,30.86301,-84.058195,Thomasville,GA,False,"thomasville, ga micro area"
46620,"Uvalde, TX Micro Area",2,29.350308,-99.768427,Uvalde,TX,False,"uvalde, tx micro area"
47620,"Warren, PA Micro Area",2,41.834298,-79.298182,Warren,PA,False,"warren, pa micro area"
21640,"Eufaula, AL-GA Micro Area",2,31.867281,-85.335032,Eufaula,AL-GA,False,"eufaula, al-ga micro area"
17650,"Cody, WY Micro Area",2,44.492387,-109.593597,Cody,WY,False,"cody, wy micro area"
11660,"Arkadelphia, AR Micro Area",2,34.053316,-93.176208,Arkadelphia,AR,False,"arkadelphia, ar micro area"
10660,"Albert Lea, MN Micro Area",2,43.674202,-93.350289,Albert Lea,MN,False,"albert lea, mn micro area"
14660,"Brainerd, MN Micro Area",2,46.767291,-94.223862,Brainerd,MN,False,"brainerd, mn micro area"
16660,"Charleston-Mattoon, IL Micro Area",2,39.51368,-88.220782,Charleston-Mattoon,IL,False,"charleston-mattoon, il micro area"
21660,"Eugene-Springfield, OR Metro Area",1,43.928334,-122.897581,Eugene-Springfield,OR,True,"eugene-springfield, or metro area"
22660,"Fort Collins-Loveland, CO Metro Area",1,40.658093,-105.486764,Fort Collins-Loveland,CO,True,"fort collins-loveland, co metro area"
23660,"Galesburg, IL Micro Area",2,40.930945,-90.213792,Galesburg,IL,False,"galesburg, il micro area"
28660,"Killeen-Temple, TX Metro Area",1,31.20273,-97.789638,Killeen-Temple,TX,True,"killeen-temple, tx metro area"
29660,"Laramie, WY Micro Area",2,41.665514,-105.721883,Laramie,WY,False,"laramie, wy micro area"
32660,"McMinnville, TN Micro Area",2,35.67825,-85.777343,McMinnville,TN,False,"mcminnville, tn micro area"
34660,"Murray, KY Micro Area",2,36.620978,-88.274086,Murray,KY,False,"murray, ky micro area"
41660,"San Angelo, TX Metro Area",1,31.36531,-100.659418,San Angelo,TX,True,"san angelo, tx metro area"
44660,"Stillwater, OK Micro Area",2,36.079225,-96.975255,Stillwater,OK,False,"stillwater, ok micro area"
43660,"Snyder, TX Micro Area",2,32.744353,-100.913346,Snyder,TX,False,"snyder, tx micro area"
46660,"Valdosta, GA Metro Area",1,30.827158,-83.243555,Valdosta,GA,True,"valdosta, ga metro area"
48660,"Wichita Falls, TX Metro Area",1,33.776144,-98.501907,Wichita Falls,TX,True,"wichita falls, tx metro area"
23680,"Gallipolis, OH Micro Area",2,38.817046,-82.301746,Gallipolis,OH,False,"gallipolis, oh micro area"
13700,"Big Spring, TX Micro Area",2,32.30343,-101.438721,Big Spring,TX,False,"big spring, tx micro area"
14700,"Branson, MO Micro Area",2,36.649827,-93.042819,Branson,MO,False,"branson, mo micro area"
16700,"Charleston-North Charleston, SC Metro Area",1,33.01754,-80.009947,Charleston-North Charleston,SC,True,"charleston-north charleston, sc metro area"
19700,"Deming, NM Micro Area",2,32.184523,-107.747191,Deming,NM,False,"deming, nm micro area"
21700,"Eureka-Arcata, CA Micro Area",2,40.706655,-123.926176,Eureka-Arcata,CA,False,"eureka-arcata, ca micro area"
22700,"Fort Dodge, IA Micro Area",2,42.433579,-94.175831,Fort Dodge,IA,False,"fort dodge, ia micro area"
23700,"Gallup, NM Micro Area",2,35.584062,-108.253294,Gallup,NM,False,"gallup, nm micro area"
25700,"Hays, KS Micro Area",2,38.914597,-99.317313,Hays,KS,False,"hays, ks micro area"
26700,"Huron, SD Micro Area",2,44.418265,-98.279422,Huron,SD,False,"huron, sd micro area"
29700,"Laredo, TX Metro Area",1,27.760799,-99.340752,Laredo,TX,True,"laredo, tx metro area"
32700,"McPherson, KS Micro Area",2,38.395812,-97.647489,McPherson,KS,False,"mcpherson, ks micro area"
40700,"Roseburg, OR Micro Area",2,43.286328,-123.154476,Roseburg,OR,False,"roseburg, or micro area"
43700,"Somerset, KY Micro Area",2,37.107428,-84.576969,Somerset,KY,False,"somerset, ky micro area"
42700,"Sebring, FL Metro Area",1,27.34108,-81.342353,Sebring,FL,True,"sebring, fl metro area"
45700,"Tifton, GA Micro Area",2,31.592714,-83.572994,Tifton,GA,False,"tifton, ga micro area"
14720,"Breckenridge, CO Micro Area",2,39.47505,-106.202071,Breckenridge,CO,False,"breckenridge, co micro area"
13740,"Billings, MT Metro Area",1,45.63714,-108.832361,Billings,MT,True,"billings, mt metro area"
17740,"Coldwater, MI Micro Area",2,41.918455,-85.066885,Coldwater,MI,False,"coldwater, mi micro area"
21740,"Evanston, WY-UT Micro Area",2,41.412124,-110.760958,Evanston,WY-UT,False,"evanston, wy-ut micro area"
24740,"Greenville, MS Micro Area",2,33.273174,-90.944446,Greenville,MS,False,"greenville, ms micro area"
25740,"Helena, MT Metro Area",1,46.715671,-112.1352,Helena,MT,True,"helena, mt metro area"
26740,"Hutchinson, KS Micro Area",2,37.948185,-98.078346,Hutchinson,KS,False,"hutchinson, ks micro area"
31740,"Manhattan, KS Metro Area",1,39.268424,-96.562242,Manhattan,KS,True,"manhattan, ks metro area"
35740,"Norfolk, NE Micro Area",2,42.04313,-97.487952,Norfolk,NE,False,"norfolk, ne micro area"
38740,"Poplar Bluff, MO Micro Area",2,36.71518,-90.40313,Poplar Bluff,MO,False,"poplar bluff, mo micro area"
40740,"Roswell, NM Micro Area",2,33.361604,-104.469837,Roswell,NM,False,"roswell, nm micro area"
44740,"Storm Lake, IA Micro Area",2,42.741522,-95.141432,Storm Lake,IA,False,"storm lake, ia micro area"
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",1,33.023604,-116.776117,San Diego-Chula Vista-Carlsbad,CA,True,"san diego-chula vista-carlsbad, ca metro area"
42740,"Sedalia, MO Micro Area",2,38.727388,-93.28519,Sedalia,MO,False,"sedalia, mo micro area"
45740,"Toccoa, GA Micro Area",2,34.553582,-83.290588,Toccoa,GA,False,"toccoa, ga micro area"
49740,"Yuma, AZ Metro Area",1,32.773942,-113.910905,Yuma,AZ,True,"yuma, az metro area"
40760,"Ruidoso, NM Micro Area",2,33.740841,-105.449805,Ruidoso,NM,False,"ruidoso, nm micro area"
43760,"Sonora, CA Micro Area",2,38.021434,-119.964733,Sonora,CA,False,"sonora, ca micro area"
41760,"Sandpoint, ID Micro Area",2,48.324634,-116.62745,Sandpoint,ID,False,"sandpoint, id micro area"
10780,"Alexandria, LA Metro Area",1,31.325348,-92.546803,Alexandria,LA,True,"alexandria, la metro area"
13780,"Binghamton, NY Metro Area",1,42.163928,-76.022943,Binghamton,NY,True,"binghamton, ny metro area"
17780,"College Station-Bryan, TX Metro Area",1,30.754392,-96.488537,College Station-Bryan,TX,True,"college station-bryan, tx metro area"
15780,"Camden, AR Micro Area",2,33.567513,-92.708217,Camden,AR,False,"camden, ar micro area"
22780,"Fort Leonard Wood, MO Micro Area",2,37.824835,-92.207022,Fort Leonard Wood,MO,False,"fort leonard wood, mo micro area"
23780,"Garden City, KS Micro Area",2,38.049808,-100.739967,Garden City,KS,False,"garden city, ks micro area"
40780,"Russellville, AR Micro Area",2,35.199586,-93.252763,Russellville,AR,False,"russellville, ar micro area"
45780,"Toledo, OH Metro Area",1,41.544357,-83.690777,Toledo,OH,True,"toledo, oh metro area"
48780,"Williston, ND Micro Area",2,48.355765,-103.501333,Williston,ND,False,"williston, nd micro area"
47780,"Washington, IN Micro Area",2,38.69609,-87.076943,Washington,IN,False,"washington, in micro area"
19810,"Detroit Lakes, MN Micro Area",2,46.937629,-95.741757,Detroit Lakes,MN,False,"detroit lakes, mn micro area"
11820,"Astoria, OR Micro Area",2,46.024509,-123.705037,Astoria,OR,False,"astoria, or micro area"
10820,"Alexandria, MN Micro Area",2,45.936835,-95.462155,Alexandria,MN,False,"alexandria, mn micro area"
15820,"Campbellsville, KY Micro Area",2,37.315476,-85.442981,Campbellsville,KY,False,"campbellsville, ky micro area"
16820,"Charlottesville, VA Metro Area",1,37.949084,-78.593206,Charlottesville,VA,True,"charlottesville, va metro area"
17820,"Colorado Springs, CO Metro Area",1,38.845507,-104.638728,Colorado Springs,CO,True,"colorado springs, co metro area"
20820,"Effingham, IL Micro Area",2,39.155051,-88.437879,Effingham,IL,False,"effingham, il micro area"
21820,"Fairbanks-College, AK Metro Area",1,64.670454,-146.496061,Fairbanks-College,AK,True,"fairbanks-college, ak metro area"
22820,"Fort Morgan, CO Micro Area",2,40.263159,-103.81221,Fort Morgan,CO,False,"fort morgan, co micro area"
25820,"Hereford, TX Micro Area",2,34.940766,-102.607564,Hereford,TX,False,"hereford, tx micro area"
28820,"Kinston, NC Micro Area",2,35.240066,-77.635514,Kinston,NC,False,"kinston, nc micro area"
31820,"Manitowoc, WI Micro Area",2,44.156137,-87.577352,Manitowoc,WI,False,"manitowoc, wi micro area"
35820,"North Platte, NE Micro Area",2,41.141344,-100.697352,North Platte,NE,False,"north platte, ne micro area"
38820,"Port Angeles, WA Micro Area",2,48.110903,-123.88986,Port Angeles,WA,False,"port angeles, wa micro area"
45820,"Topeka, KS Metro Area",1,39.041389,-95.802639,Topeka,KS,True,"topeka, ks metro area"
46820,"Vermillion, SD Micro Area",2,42.91615,-96.980468,Vermillion,SD,False,"vermillion, sd micro area"
48820,"Willmar, MN Micro Area",2,45.152714,-95.004981,Willmar,MN,False,"willmar, mn micro area"
49820,"Zapata, TX Micro Area",2,26.996981,-99.182603,Zapata,TX,False,"zapata, tx micro area"
25840,"Hermiston-Pendleton, OR Micro Area",2,45.544602,-119.076191,Hermiston-Pendleton,OR,False,"hermiston-pendleton, or micro area"
13860,"Bishop, CA Micro Area",2,36.56216,-117.404209,Bishop,CA,False,"bishop, ca micro area"
19860,"Dickinson, ND Micro Area",2,47.119444,-102.807928,Dickinson,ND,False,"dickinson, nd micro area"
21860,"Fairmont, MN Micro Area",2,43.677173,-94.547096,Fairmont,MN,False,"fairmont, mn micro area"
28860,"Kirksville, MO Micro Area",2,40.284489,-92.565124,Kirksville,MO,False,"kirksville, mo micro area"
30860,"Logan, UT-ID Metro Area",1,41.88902,-111.787438,Logan,UT-ID,True,"logan, ut-id metro area"
34860,"Nacogdoches, TX Micro Area",2,31.62056,-94.62025,Nacogdoches,TX,False,"nacogdoches, tx micro area"
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",1,30.608557,-87.158547,Pensacola-Ferry Pass-Brent,FL,True,"pensacola-ferry pass-brent, fl metro area"
40860,"Rutland, VT Micro Area",2,43.612399,-73.060304,Rutland,VT,False,"rutland, vt micro area"
46860,"Vernal, UT Micro Area",2,40.125887,-109.517748,Vernal,UT,False,"vernal, ut micro area"
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",1,30.594941,-86.358164,Crestview-Fort Walton Beach-Destin,FL,True,"crestview-fort walton beach-destin, fl metro area"
25880,"Hillsdale, MI Micro Area",2,41.927461,-84.637479,Hillsdale,MI,False,"hillsdale, mi micro area"
34880,"Nantucket, MA Micro Area",2,41.293392,-70.102164,Nantucket,MA,False,"nantucket, ma micro area"
45880,"Town of Pecos, TX Micro Area",2,31.308366,-103.712706,Town of Pecos,TX,False,"town of pecos, tx micro area"
12900,"Batesville, AR Micro Area",2,35.737499,-91.559942,Batesville,AR,False,"batesville, ar micro area"
13900,"Bismarck, ND Metro Area",1,46.887031,-100.979592,Bismarck,ND,True,"bismarck, nd metro area"
18900,"Crossville, TN Micro Area",2,35.952398,-84.994761,Crossville,TN,False,"crossville, tn micro area"
22900,"Fort Smith, AR-OK Metro Area",1,35.429088,-94.448349,Fort Smith,AR-OK,True,"fort smith, ar-ok metro area"
24900,"Greenwood, MS Micro Area",2,33.491305,-90.113633,Greenwood,MS,False,"greenwood, ms micro area"
25900,"Hilo-Kailua, HI Micro Area",2,19.597764,-155.502443,Hilo-Kailua,HI,False,"hilo-kailua, hi micro area"
28900,"Klamath Falls, OR Micro Area",2,42.683761,-121.646168,Klamath Falls,OR,False,"klamath falls, or micro area"
30900,"Logansport, IN Micro Area",2,40.753799,-86.355168,Logansport,IN,False,"logansport, in micro area"
35900,"North Wilkesboro, NC Micro Area",2,36.208883,-81.166095,North Wilkesboro,NC,False,"north wilkesboro, nc micro area"
36900,"Ottumwa, IA Micro Area",2,41.031275,-92.409466,Ottumwa,IA,False,"ottumwa, ia micro area"
45900,"Traverse City, MI Metro Area",1,44.952324,-85.90832,Traverse City,MI,True,"traverse city, mi metro area"
46900,"Vernon, TX Micro Area",2,34.08492,-99.24244,Vernon,TX,False,"vernon, tx micro area"
48900,"Wilmington, NC Metro Area",1,34.253691,-78.041674,Wilmington,NC,True,"wilmington, nc metro area"
16940,"Cheyenne, WY Metro Area",1,41.29283,-104.660395,Cheyenne,WY,True,"cheyenne, wy metro area"
20940,"El Centro, CA Metro Area",1,33.040814,-115.3554,El Centro,CA,True,"el centro, ca metro area"
23940,"Gillette, WY Micro Area",2,44.191999,-105.517014,Gillette,WY,False,"gillette, wy micro area"
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",1,32.386792,-80.830877,Hilton Head Island-Bluffton-Port Royal,SC,True,"hilton head island-bluffton-port royal, sc metro area"
27940,"Juneau, AK Micro Area",2,58.37291,-134.178445,Juneau,AK,False,"juneau, ak micro area"
32940,"Meridian, MS Micro Area",2,32.219701,-88.670401,Meridian,MS,False,"meridian, ms micro area"
33940,"Montrose, CO Micro Area",2,38.407507,-108.266282,Montrose,CO,False,"montrose, co micro area"
40940,"Safford, AZ Micro Area",2,32.931828,-109.87831,Safford,AZ,False,"safford, az micro area"
47940,"Waterloo-Cedar Falls, IA Metro Area",1,42.536796,-92.471608,Waterloo-Cedar Falls,IA,True,"waterloo-cedar falls, ia metro area"
37950,"Petoskey, MI Micro Area",2,45.590094,-84.986822,Petoskey,MI,False,"petoskey, mi micro area"
39960,"Rice Lake, WI Micro Area",2,45.437192,-91.852892,Rice Lake,WI,False,"rice lake, wi micro area"
10980,"Alpena, MI Micro Area",2,44.894954,-83.426574,Alpena,MI,False,"alpena, mi micro area"
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",1,37.121364,-80.531517,Blacksburg-Christiansburg-Radford,VA,True,"blacksburg-christiansburg-radford, va metro area"
19980,"Dodge City, KS Micro Area",2,37.68851,-99.884743,Dodge City,KS,False,"dodge city, ks micro area"
20980,"El Dorado, AR Micro Area",2,33.168219,-92.598145,El Dorado,AR,False,"el dorado, ar micro area"
24980,"Grenada, MS Micro Area",2,33.637983,-89.714583,Grenada,MS,False,"grenada, ms micro area"
27980,"Kahului-Wailuku, HI Metro Area",1,20.855931,-156.60155,Kahului-Wailuku,HI,True,"kahului-wailuku, hi metro area"
30980,"Longview, TX Metro Area",1,32.431646,-94.684833,Longview,TX,True,"longview, tx metro area"
31980,"Marion, IN Micro Area",2,40.515758,-85.654946,Marion,IN,False,"marion, in micro area"
36980,"Owensboro, KY Metro Area",1,37.664375,-87.147386,Owensboro,KY,True,"owensboro, ky metro area"
45980,"Troy, AL Micro Area",2,31.798653,-85.941608,Troy,AL,False,"troy, al micro area"
47980,"Watertown, SD Micro Area",2,44.966285,-97.198837,Watertown,SD,False,"watertown, sd micro area"
